_id,link,company,version,created_at,updated_at,update_at,add_date,address,full_address,city,region,longitude,latitude,price,revenu,plex-revenue,plex-revenu,municipal_evaluation_building,municipal_evaluation_land,municipal_evaluation_total,municipal_taxes,school_taxes,municipal_tax,school_tax,surface,living_area,construction_year,year_built,lot_size,type,bedrooms,nb_bedroom,bathrooms,nb_bathroom,unites,residential_units,commercial_units,parking,basement,building_style,depenses,vendue,description,img_src,image,images,extraction_metadata,municipal_evaluation_year
PROP_000101,https://example.com/property/101,DuProprio,v1,2025-03-20 12:48:58.429439,2025-04-08 12:48:58.429439,2025-03-20 12:48:58.429439,2025-03-18 12:48:58.429439,5765 Avenue Montréal,"5765 Avenue Montréal, QC",Montréal,Laval,-76.49375111460685,46.55359473042315,1443662,,,,1586840.4275940668,339413.97010294104,1926254.3976970075,5861,2488,5589,2382,3654,3653,2001,2000,9636.72480254463,Triplex,2,1,1,1,3,3,0,0,Non,Victorian,6960.0,True,Belle propriété triplex à Montréal avec 2 chambres et 1 salles de bain.,https://example.com/images/property_101.jpg,https://example.com/images/property_101.jpg,['https://example.com/images/property_101.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-03-20T12:48:58.429439', 'confidence': 0.9944716436069507}",2019
PROP_000102,https://example.com/property/102,RE/MAX,v2,2025-01-20 12:48:58.429461,2025-02-19 12:48:58.429461,2025-02-11 12:48:58.429461,2025-01-24 12:48:58.429461,4342 Boulevard Laval,"4342 Boulevard Laval, QC",Laval,Montérégie,-66.248600437068,53.25061628385574,1924529,,86304.0,70092.0,2067182.2258995431,846322.9677147479,2913505.193614291,4966,3571,5331,3554,2452,2403,1964,1962,5449.907552185432,Triplex,2,2,3,3,3,3,0,2,Non,Contemporain,24648.0,False,Belle propriété triplex à Laval avec 2 chambres et 3 salles de bain.,https://example.com/images/property_102.jpg,https://example.com/images/property_102.jpg,['https://example.com/images/property_102.jpg'],"{'source': 'RE/MAX', 'extraction_date': '2025-01-20T12:48:58.429461', 'confidence': 0.849800652571171}",2018
PROP_000103,https://example.com/property/103,Centris,v2,2025-03-21 12:48:58.429483,2025-04-07 12:48:58.429483,2025-03-31 12:48:58.429483,2025-03-23 12:48:58.429483,3015 Avenue Gatineau,"3015 Avenue Gatineau, QC",Gatineau,Laval,-67.73793881563876,58.86457535424262,1558354,82524.0,76020.0,,1111095.090923953,784808.1198223261,1895903.2107462797,4389,1523,4720,1677,4908,5041,1983,1984,12622.82347484243,Condo,6,7,4,5,1,1,2,1,Non,Contemporain,13512.0,False,Belle propriété condo à Gatineau avec 6 chambres et 4 salles de bain.,https://example.com/images/property_103.jpg,https://example.com/images/property_103.jpg,['https://example.com/images/property_103.jpg'],"{'source': 'Centris', 'extraction_date': '2025-03-21T12:48:58.429483', 'confidence': 0.9028729715301037}",2019
PROP_000104,https://example.com/property/104,DuProprio,v1,2024-08-22 12:48:58.429503,2024-09-18 12:48:58.429503,2024-08-31 12:48:58.429503,2024-08-20 12:48:58.429503,3814 Boulevard Québec,"3814 Boulevard Québec, QC",Québec,Laval,-64.38384060456428,54.768602975420265,1189548,71424.0,,27936.0,1478308.9222527526,456362.4875782937,1934671.4098310464,4432,3838,3999,3711,3358,3224,1978,1977,8465.047453589523,Triplex,1,1,3,2,6,6,0,4,Partiel,Victorian,16908.0,True,Belle propriété triplex à Québec avec 1 chambres et 3 salles de bain.,https://example.com/images/property_104.jpg,https://example.com/images/property_104.jpg,['https://example.com/images/property_104.jpg'],"{'source': 'DuProprio', 'extraction_date': '2024-08-22T12:48:58.429503', 'confidence': 0.9744808403199792}",2023
PROP_000105,https://example.com/property/105,RE/MAX,v2,2025-01-08 12:48:58.429524,2025-01-26 12:48:58.429524,2025-02-04 12:48:58.429524,2025-01-06 12:48:58.429524,9139 Rue Sherbrooke,"9139 Rue Sherbrooke, QC",Sherbrooke,Outaouais,-70.61860524940373,60.0541206375405,1236819,35472.0,72336.0,24120.0,1534583.6770997536,476873.6918635573,2011457.368963311,6006,1876,6374,1776,1912,2054,1975,1975,5309.145108620838,Appartement,3,3,1,1,1,1,0,0,Partiel,Moderne,,False,Belle propriété appartement à Sherbrooke avec 3 chambres et 1 salles de bain.,https://example.com/images/property_105.jpg,https://example.com/images/property_105.jpg,['https://example.com/images/property_105.jpg'],"{'source': 'RE/MAX', 'extraction_date': '2025-01-08T12:48:58.429524', 'confidence': 0.9271958443992988}",2019
PROP_000106,https://example.com/property/106,Centris,v2,2025-07-16 12:48:58.429545,2025-08-03 12:48:58.429545,2025-07-29 12:48:58.429545,2025-07-16 12:48:58.429545,7585 Rue Gatineau,"7585 Rue Gatineau, QC",Gatineau,Montérégie,-76.45004290388349,59.491952436832264,503513,26208.0,94896.0,,534319.9834297894,221127.26315165573,755447.2465814452,5379,3397,5366,3210,4207,4302,2003,2001,11532.970976492274,Appartement,2,2,1,0,1,1,0,0,Partiel,Contemporain,,True,Belle propriété appartement à Gatineau avec 2 chambres et 1 salles de bain.,https://example.com/images/property_106.jpg,https://example.com/images/property_106.jpg,['https://example.com/images/property_106.jpg'],"{'source': 'Centris', 'extraction_date': '2025-07-16T12:48:58.429545', 'confidence': 0.9848279005119444}",2024
PROP_000107,https://example.com/property/107,Centris,v3,2024-10-20 12:48:58.429565,2024-10-20 12:48:58.429565,2024-10-26 12:48:58.429565,2024-10-22 12:48:58.429565,5390 Rue Laval,"5390 Rue Laval, QC",Laval,Montérégie,-74.93879378639433,52.056564330966026,592548,58128.0,,,617429.3795519196,141018.95878105122,758448.3383329709,3904,3893,3747,4048,4947,4919,1993,1992,9340.307727213316,Appartement,3,3,3,2,1,1,0,3,Partiel,Victorian,,True,Belle propriété appartement à Laval avec 3 chambres et 3 salles de bain.,https://example.com/images/property_107.jpg,https://example.com/images/property_107.jpg,['https://example.com/images/property_107.jpg'],"{'source': 'Centris', 'extraction_date': '2024-10-20T12:48:58.429565', 'confidence': 0.8071587909360703}",2021
PROP_000108,https://example.com/property/108,Royal LePage,v2,2025-05-22 12:48:58.429585,2025-06-15 12:48:58.429585,2025-06-18 12:48:58.429585,2025-05-26 12:48:58.429585,9937 Boulevard Laval,"9937 Boulevard Laval, QC",Laval,Laval,-75.78576662377141,49.862810369919394,723501,30756.0,,,642313.5637460463,256473.20515441505,898786.7689004613,7333,1910,7135,1834,4336,4242,1962,1960,9364.889626413828,Maison unifamiliale,6,7,4,3,1,1,2,1,Oui,Traditionnel,31308.0,False,Belle propriété maison unifamiliale à Laval avec 6 chambres et 4 salles de bain.,https://example.com/images/property_108.jpg,https://example.com/images/property_108.jpg,['https://example.com/images/property_108.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-05-22T12:48:58.429585', 'confidence': 0.9105703515512388}",2018
PROP_000109,https://example.com/property/109,DuProprio,v3,2025-03-22 12:48:58.429606,2025-03-23 12:48:58.429606,2025-04-09 12:48:58.429606,2025-03-22 12:48:58.429606,2908 Rue Longueuil,"2908 Rue Longueuil, QC",Longueuil,Laval,-64.8269246969174,49.2719864245264,1889828,63012.0,53880.0,30852.0,1464538.7628960414,774419.6683618021,2238958.4312578435,6870,2733,6952,2889,1571,1423,1959,1958,3044.6814054896627,Condo,6,5,3,4,1,1,1,0,Non,Moderne,,True,Belle propriété condo à Longueuil avec 6 chambres et 3 salles de bain.,https://example.com/images/property_109.jpg,https://example.com/images/property_109.jpg,['https://example.com/images/property_109.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-03-22T12:48:58.429606', 'confidence': 0.9898504045147958}",2019
PROP_000110,https://example.com/property/110,RE/MAX,v3,2025-06-09 12:48:58.429626,2025-06-30 12:48:58.429626,2025-06-13 12:48:58.429626,2025-06-14 12:48:58.429626,1036 Boulevard Montréal,"1036 Boulevard Montréal, QC",Montréal,Outaouais,-57.48463022619114,57.52271064818561,1939159,,64704.0,28296.0,1479959.234023145,782393.974671035,2262353.20869418,6745,1436,7139,1500,3242,3166,2019,2018,8045.2987283553775,Appartement,4,3,1,2,1,1,0,0,Non,Victorian,,True,Belle propriété appartement à Montréal avec 4 chambres et 1 salles de bain.,https://example.com/images/property_110.jpg,https://example.com/images/property_110.jpg,['https://example.com/images/property_110.jpg'],"{'source': 'RE/MAX', 'extraction_date': '2025-06-09T12:48:58.429626', 'confidence': 0.9001299974005735}",2021
PROP_000111,https://example.com/property/111,Royal LePage,v2,2025-01-23 12:48:58.429646,2025-02-03 12:48:58.429646,2025-01-30 12:48:58.429646,2025-01-18 12:48:58.429646,8529 Rue Québec,"8529 Rue Québec, QC",Québec,Estrie,-61.618709723562176,50.5439564274962,326549,38880.0,93636.0,65148.0,320931.6260913691,126494.44503031803,447426.0711216871,2599,3953,3093,4020,3281,3443,1978,1976,5762.26255243524,Triplex,1,1,4,3,8,8,2,3,Non,Traditionnel,6228.0,True,Belle propriété triplex à Québec avec 1 chambres et 4 salles de bain.,https://example.com/images/property_111.jpg,https://example.com/images/property_111.jpg,['https://example.com/images/property_111.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-01-23T12:48:58.429646', 'confidence': 0.8789528338287421}",2018
PROP_000112,https://example.com/property/112,Royal LePage,v2,2025-02-08 12:48:58.429674,2025-02-11 12:48:58.429674,2025-02-22 12:48:58.429674,2025-02-10 12:48:58.429674,1658 Rue Sherbrooke,"1658 Rue Sherbrooke, QC",Sherbrooke,Estrie,-77.14218389421411,52.906416527480886,1426514,69132.0,113304.0,55296.0,1550004.4555593862,429058.11823352246,1979062.5737929088,7642,3277,7950,3337,1594,1743,1977,1978,4116.313289721405,Maison unifamiliale,4,4,1,0,1,1,0,1,Non,Moderne,,False,Belle propriété maison unifamiliale à Sherbrooke avec 4 chambres et 1 salles de bain.,https://example.com/images/property_112.jpg,https://example.com/images/property_112.jpg,['https://example.com/images/property_112.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-02-08T12:48:58.429674', 'confidence': 0.9364877605826}",2019
PROP_000113,https://example.com/property/113,DuProprio,v3,2025-04-13 12:48:58.429694,2025-05-09 12:48:58.429694,2025-05-08 12:48:58.429694,2025-04-09 12:48:58.429694,9100 Boulevard Montréal,"9100 Boulevard Montréal, QC",Montréal,Laval,-77.15946941207933,61.312613000673466,749950,78600.0,,73260.0,786313.6294100257,311133.0849445539,1097446.7143545796,2661,1005,3059,877,1149,1149,1987,1985,1915.368961244602,Appartement,1,2,1,0,1,1,0,2,Oui,Moderne,,True,Belle propriété appartement à Montréal avec 1 chambres et 1 salles de bain.,https://example.com/images/property_113.jpg,https://example.com/images/property_113.jpg,['https://example.com/images/property_113.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-04-13T12:48:58.429694', 'confidence': 0.8345274678497427}",2022
PROP_000114,https://example.com/property/114,DuProprio,v3,2025-02-04 12:48:58.429714,2025-02-16 12:48:58.429714,2025-02-12 12:48:58.429714,2025-02-01 12:48:58.429714,4238 Avenue Longueuil,"4238 Avenue Longueuil, QC",Longueuil,Laval,-78.77312647202459,59.054655383834834,692498,64980.0,58992.0,68796.0,896924.4336810724,145756.73703970693,1042681.1707207792,6635,2372,6961,2239,1180,1058,1983,1983,3369.075330574945,Appartement,6,5,2,1,1,1,0,1,Non,Victorian,,True,Belle propriété appartement à Longueuil avec 6 chambres et 2 salles de bain.,https://example.com/images/property_114.jpg,https://example.com/images/property_114.jpg,['https://example.com/images/property_114.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-02-04T12:48:58.429714', 'confidence': 0.9760065242382683}",2023
PROP_000115,https://example.com/property/115,Royal LePage,v2,2025-01-05 12:48:58.429735,2025-01-17 12:48:58.429735,2025-01-26 12:48:58.429735,2024-12-31 12:48:58.429735,5123 Avenue Laval,"5123 Avenue Laval, QC",Laval,Outaouais,-62.676940375442335,58.939763476921115,820453,,,,598958.6022697922,289767.7851428249,888726.3874126172,5340,3621,5601,3532,1771,1879,2008,2006,3435.041069997297,Duplex,5,4,4,3,4,4,0,0,Oui,Traditionnel,18492.0,True,Belle propriété duplex à Laval avec 5 chambres et 4 salles de bain.,https://example.com/images/property_115.jpg,https://example.com/images/property_115.jpg,['https://example.com/images/property_115.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-01-05T12:48:58.429735', 'confidence': 0.8784839110419993}",2021
PROP_000116,https://example.com/property/116,Royal LePage,v1,2025-02-18 12:48:58.429756,2025-03-08 12:48:58.429756,2025-02-23 12:48:58.429756,2025-02-22 12:48:58.429756,6365 Boulevard Laval,"6365 Boulevard Laval, QC",Laval,Capitale-Nationale,-75.61544762258215,54.12517047518973,324069,,95508.0,33672.0,477724.58503495384,166332.6244662723,644057.2095012262,4120,2116,3919,2105,1881,1686,1981,1980,5261.379140219693,Condo,5,5,2,2,1,1,0,1,Partiel,Moderne,13884.0,True,Belle propriété condo à Laval avec 5 chambres et 2 salles de bain.,https://example.com/images/property_116.jpg,https://example.com/images/property_116.jpg,['https://example.com/images/property_116.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-02-18T12:48:58.429756', 'confidence': 0.8287271479997885}",2019
PROP_000117,https://example.com/property/117,DuProprio,v2,2025-03-21 12:48:58.429777,2025-03-28 12:48:58.429777,2025-04-14 12:48:58.429777,2025-03-24 12:48:58.429777,2078 Avenue Gatineau,"2078 Avenue Gatineau, QC",Gatineau,Montérégie,-70.94923191365038,45.97393449041614,257930,88680.0,,85236.0,320096.4599308118,110453.26208669315,430549.722017505,7593,1407,7429,1522,4257,4116,1995,1993,10310.891681971583,Condo,1,2,3,4,1,1,1,4,Oui,Moderne,15444.0,False,Belle propriété condo à Gatineau avec 1 chambres et 3 salles de bain.,https://example.com/images/property_117.jpg,https://example.com/images/property_117.jpg,['https://example.com/images/property_117.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-03-21T12:48:58.429777', 'confidence': 0.9242820821435787}",2018
PROP_000118,https://example.com/property/118,DuProprio,v3,2025-05-26 12:48:58.429797,2025-06-18 12:48:58.429797,2025-05-29 12:48:58.429797,2025-05-29 12:48:58.429797,2307 Rue Laval,"2307 Rue Laval, QC",Laval,Laval,-68.25787016737499,50.14578946632964,489436,,98304.0,40824.0,596163.2307015691,193975.3295405621,790138.5602421312,4609,1158,4186,1350,3843,3931,1956,1957,9782.640091583193,Condo,3,2,2,2,1,1,0,4,Non,Traditionnel,13668.0,False,Belle propriété condo à Laval avec 3 chambres et 2 salles de bain.,https://example.com/images/property_118.jpg,https://example.com/images/property_118.jpg,['https://example.com/images/property_118.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-05-26T12:48:58.429797', 'confidence': 0.9244170716795352}",2024
PROP_000119,https://example.com/property/119,DuProprio,v2,2025-07-16 12:48:58.429818,2025-08-07 12:48:58.429818,2025-07-20 12:48:58.429818,2025-07-17 12:48:58.429818,3136 Rue Longueuil,"3136 Rue Longueuil, QC",Longueuil,Montérégie,-58.8973361242229,49.23121365169527,624918,75600.0,,,789295.5516427497,141973.54878953364,931269.1004322834,7074,3147,6697,3012,2422,2361,1983,1984,6987.5822322358445,Condo,6,5,3,4,1,1,0,1,Non,Traditionnel,,True,Belle propriété condo à Longueuil avec 6 chambres et 3 salles de bain.,https://example.com/images/property_119.jpg,https://example.com/images/property_119.jpg,['https://example.com/images/property_119.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-07-16T12:48:58.429818', 'confidence': 0.9901810263699675}",2023
PROP_000120,https://example.com/property/120,Royal LePage,v2,2025-05-28 12:48:58.429838,2025-06-14 12:48:58.429838,2025-06-25 12:48:58.429838,2025-05-27 12:48:58.429838,7001 Boulevard Laval,"7001 Boulevard Laval, QC",Laval,Montérégie,-64.94148534818187,53.28518193286628,593764,,62712.0,78612.0,412001.3018611438,127415.6365372801,539416.9383984238,2254,2052,2397,2182,4051,3984,1986,1984,10033.877152969186,Maison unifamiliale,6,5,2,2,1,1,0,2,Partiel,Victorian,33288.0,True,Belle propriété maison unifamiliale à Laval avec 6 chambres et 2 salles de bain.,https://example.com/images/property_120.jpg,https://example.com/images/property_120.jpg,['https://example.com/images/property_120.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-05-28T12:48:58.429838', 'confidence': 0.8971167577767343}",2024
PROP_000121,https://example.com/property/121,Centris,v2,2024-12-13 12:48:58.429859,2024-12-30 12:48:58.429859,2025-01-01 12:48:58.429859,2024-12-18 12:48:58.429859,6090 Boulevard Laval,"6090 Boulevard Laval, QC",Laval,Montérégie,-61.44259850762462,51.0385214087228,687465,34980.0,85368.0,,494432.385523592,214200.13824268276,708632.5237662748,2081,1018,2441,1136,2208,2061,1965,1963,4097.747027011653,Duplex,3,4,4,3,5,5,0,0,Oui,Contemporain,25620.0,False,Belle propriété duplex à Laval avec 3 chambres et 4 salles de bain.,https://example.com/images/property_121.jpg,https://example.com/images/property_121.jpg,['https://example.com/images/property_121.jpg'],"{'source': 'Centris', 'extraction_date': '2024-12-13T12:48:58.429859', 'confidence': 0.8613443615084828}",2018
PROP_000122,https://example.com/property/122,DuProprio,v1,2024-08-28 12:48:58.429880,2024-09-09 12:48:58.429880,2024-09-08 12:48:58.429880,2024-08-26 12:48:58.429880,986 Rue Gatineau,"986 Rue Gatineau, QC",Gatineau,Laval,-63.305996154302726,57.0478850039072,1334955,79008.0,,,912015.430072144,287288.2073522073,1199303.6374243514,5925,2335,5773,2386,2139,2275,2004,2003,3807.301253776927,Triplex,5,6,3,2,4,4,2,2,Non,Victorian,,False,Belle propriété triplex à Gatineau avec 5 chambres et 3 salles de bain.,https://example.com/images/property_122.jpg,https://example.com/images/property_122.jpg,['https://example.com/images/property_122.jpg'],"{'source': 'DuProprio', 'extraction_date': '2024-08-28T12:48:58.429880', 'confidence': 0.8266321436388473}",2021
PROP_000123,https://example.com/property/123,Royal LePage,v3,2025-03-12 12:48:58.429902,2025-04-02 12:48:58.429902,2025-04-10 12:48:58.429902,2025-03-12 12:48:58.429902,2184 Avenue Sherbrooke,"2184 Avenue Sherbrooke, QC",Sherbrooke,Capitale-Nationale,-69.75766983373647,49.614169755015624,223624,47460.0,73704.0,104304.0,206454.30756199313,81220.45576400412,287674.7633259973,3548,2890,3881,2736,4196,4154,2008,2006,9969.244471314672,Appartement,2,2,2,3,1,1,0,0,Oui,Moderne,,False,Belle propriété appartement à Sherbrooke avec 2 chambres et 2 salles de bain.,https://example.com/images/property_123.jpg,https://example.com/images/property_123.jpg,['https://example.com/images/property_123.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-03-12T12:48:58.429902', 'confidence': 0.8446881713378738}",2024
PROP_000124,https://example.com/property/124,Royal LePage,v3,2025-01-12 12:48:58.429924,2025-02-08 12:48:58.429924,2025-02-09 12:48:58.429924,2025-01-11 12:48:58.429924,4236 Rue Sherbrooke,"4236 Rue Sherbrooke, QC",Sherbrooke,Estrie,-61.142414598245125,58.698128424353655,1268869,28188.0,,28416.0,1221541.6661234384,506978.5729858896,1728520.239109328,6167,1745,5819,1930,2496,2592,1969,1971,6115.61641527122,Maison unifamiliale,6,6,3,2,1,1,2,0,Non,Contemporain,17160.0,False,Belle propriété maison unifamiliale à Sherbrooke avec 6 chambres et 3 salles de bain.,https://example.com/images/property_124.jpg,https://example.com/images/property_124.jpg,['https://example.com/images/property_124.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-01-12T12:48:58.429924', 'confidence': 0.8689586156001612}",2023
PROP_000125,https://example.com/property/125,Royal LePage,v2,2025-02-02 12:48:58.429946,2025-02-24 12:48:58.429946,2025-02-14 12:48:58.429946,2025-02-03 12:48:58.429946,1593 Avenue Laval,"1593 Avenue Laval, QC",Laval,Estrie,-56.37965408903827,60.97175770328024,476686,,35532.0,54468.0,523372.999013664,213605.36542268,736978.364436344,5455,2810,5780,2825,1171,1339,2010,2009,3313.443148732861,Duplex,4,5,3,3,4,4,0,2,Partiel,Traditionnel,18420.0,False,Belle propriété duplex à Laval avec 4 chambres et 3 salles de bain.,https://example.com/images/property_125.jpg,https://example.com/images/property_125.jpg,['https://example.com/images/property_125.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-02-02T12:48:58.429946', 'confidence': 0.9768231377124562}",2023
PROP_000126,https://example.com/property/126,RE/MAX,v1,2025-03-30 12:48:58.429967,2025-04-02 12:48:58.429967,2025-04-16 12:48:58.429967,2025-03-29 12:48:58.429967,1381 Avenue Gatineau,"1381 Avenue Gatineau, QC",Gatineau,Laval,-72.37649098850989,58.90301582268061,806673,38040.0,60828.0,,914977.0549869258,336639.1708480102,1251616.225834936,2332,2409,2539,2498,4258,4062,1984,1982,7454.276853984912,Appartement,1,2,2,3,1,1,2,3,Non,Traditionnel,32412.0,False,Belle propriété appartement à Gatineau avec 1 chambres et 2 salles de bain.,https://example.com/images/property_126.jpg,https://example.com/images/property_126.jpg,['https://example.com/images/property_126.jpg'],"{'source': 'RE/MAX', 'extraction_date': '2025-03-30T12:48:58.429967', 'confidence': 0.9031195401813723}",2021
PROP_000127,https://example.com/property/127,DuProprio,v3,2025-02-21 12:48:58.429988,2025-03-19 12:48:58.429988,2025-03-13 12:48:58.429988,2025-02-19 12:48:58.429988,6168 Avenue Gatineau,"6168 Avenue Gatineau, QC",Gatineau,Laval,-56.05173860514619,60.32000262705583,791508,49548.0,45756.0,,674062.9242207388,164856.1361294623,838919.0603502011,2862,1565,3223,1507,4686,4633,1976,1978,12564.508718314217,Condo,6,5,1,1,1,1,0,2,Partiel,Contemporain,,True,Belle propriété condo à Gatineau avec 6 chambres et 1 salles de bain.,https://example.com/images/property_127.jpg,https://example.com/images/property_127.jpg,['https://example.com/images/property_127.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-02-21T12:48:58.429988', 'confidence': 0.9906784595492716}",2024
PROP_000128,https://example.com/property/128,DuProprio,v1,2025-07-04 12:48:58.430009,2025-07-12 12:48:58.430009,2025-07-22 12:48:58.430009,2025-07-01 12:48:58.430009,7490 Avenue Québec,"7490 Avenue Québec, QC",Québec,Montérégie,-59.19883818646213,48.93128018109579,1817736,93312.0,61224.0,38112.0,1615505.533921322,802080.2086722038,2417585.742593526,3589,1114,3548,1189,3453,3456,2000,2001,6685.493695639439,Triplex,3,3,4,4,7,7,1,2,Non,Victorian,18048.0,True,Belle propriété triplex à Québec avec 3 chambres et 4 salles de bain.,https://example.com/images/property_128.jpg,https://example.com/images/property_128.jpg,['https://example.com/images/property_128.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-07-04T12:48:58.430009', 'confidence': 0.9502846977613865}",2019
PROP_000129,https://example.com/property/129,Centris,v1,2025-02-11 12:48:58.430031,2025-03-02 12:48:58.430031,2025-02-23 12:48:58.430031,2025-02-10 12:48:58.430031,4043 Boulevard Sherbrooke,"4043 Boulevard Sherbrooke, QC",Sherbrooke,Estrie,-29.22009705047884,25.691183134134903,365426,80388.0,,37224.0,350050.046402607,100295.7463957585,450345.79279836547,5648,2505,5967,2670,1476,1482,1963,1962,4160.502889745653,Condo,3,2,1,1,1,1,0,4,Oui,Traditionnel,18552.0,True,Belle propriété condo à Sherbrooke avec 3 chambres et 1 salles de bain.,https://example.com/images/property_129.jpg,https://example.com/images/property_129.jpg,['https://example.com/images/property_129.jpg'],"{'source': 'Centris', 'extraction_date': '2025-02-11T12:48:58.430031', 'confidence': 0.9163684658931284}",2021
PROP_000130,https://example.com/property/130,Royal LePage,v3,2025-05-17 12:48:58.430052,2025-06-07 12:48:58.430052,2025-06-13 12:48:58.430052,2025-05-21 12:48:58.430052,7664 Boulevard Longueuil,"7664 Boulevard Longueuil, QC",Longueuil,Laval,-65.8820995536195,53.240780635474465,1453377,42048.0,88536.0,,1743291.0072162962,352192.43942888675,2095483.446645183,5899,2262,6285,2165,3853,3998,1985,1985,6613.811655718088,Condo,4,4,4,3,1,1,0,1,Oui,Victorian,,True,Belle propriété condo à Longueuil avec 4 chambres et 4 salles de bain.,https://example.com/images/property_130.jpg,https://example.com/images/property_130.jpg,['https://example.com/images/property_130.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-05-17T12:48:58.430052', 'confidence': 0.8675287561807645}",2018
PROP_000131,https://example.com/property/131,RE/MAX,v1,2024-11-30 12:48:58.430072,2024-12-14 12:48:58.430072,2024-12-11 12:48:58.430072,2024-11-30 12:48:58.430072,8866 Rue Sherbrooke,"8866 Rue Sherbrooke, QC",Sherbrooke,Outaouais,-63.02476616205765,45.31647212543155,1503666,42228.0,80292.0,50772.0,1331648.577790851,658474.2077132486,1990122.7855040992,3428,2099,3356,2226,2309,2204,2001,2001,5968.580062181661,Maison unifamiliale,3,3,2,1,1,1,0,4,Non,Traditionnel,,False,Belle propriété maison unifamiliale à Sherbrooke avec 3 chambres et 2 salles de bain.,https://example.com/images/property_131.jpg,https://example.com/images/property_131.jpg,['https://example.com/images/property_131.jpg'],"{'source': 'RE/MAX', 'extraction_date': '2024-11-30T12:48:58.430072', 'confidence': 0.9071666220479657}",2021
PROP_000132,https://example.com/property/132,DuProprio,v3,2025-06-18 12:48:58.430093,2025-06-22 12:48:58.430093,2025-06-20 12:48:58.430093,2025-06-15 12:48:58.430093,926 Avenue Sherbrooke,"926 Avenue Sherbrooke, QC",Sherbrooke,Montérégie,-60.95767025573569,52.43161662424335,1153972,94176.0,100272.0,,1081707.80122561,526588.2385560239,1608296.039781634,2034,1607,2103,1475,3719,3649,1983,1984,6539.230288341535,Duplex,6,7,1,0,8,8,0,1,Oui,Victorian,32400.0,True,Belle propriété duplex à Sherbrooke avec 6 chambres et 1 salles de bain.,https://example.com/images/property_132.jpg,https://example.com/images/property_132.jpg,['https://example.com/images/property_132.jpg'],"{'source': 'DuProprio', 'extraction_date': '2025-06-18T12:48:58.430093', 'confidence': 0.813376203452276}",2023
PROP_000133,https://example.com/property/133,Royal LePage,v2,2025-06-22 12:48:58.430116,2025-06-24 12:48:58.430116,2025-06-24 12:48:58.430116,2025-06-23 12:48:58.430116,7034 Rue Laval,"7034 Rue Laval, QC",Laval,Laval,-70.08880920203364,53.81632695759187,309249,86880.0,96168.0,33936.0,322897.08023277286,101928.19635144524,424825.2765842181,3638,1807,4052,1794,1637,1768,1998,1998,4637.978830067457,Condo,3,4,4,5,1,1,0,3,Non,Traditionnel,,True,Belle propriété condo à Laval avec 3 chambres et 4 salles de bain.,https://example.com/images/property_133.jpg,https://example.com/images/property_133.jpg,['https://example.com/images/property_133.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-06-22T12:48:58.430116', 'confidence': 0.9039301552988898}",2023
PROP_000134,https://example.com/property/134,Royal LePage,v3,2025-04-16 12:48:58.430136,2025-05-13 12:48:58.430136,2025-04-29 12:48:58.430136,2025-04-18 12:48:58.430136,4929 Boulevard Laval,"4929 Boulevard Laval, QC",Laval,Outaouais,-70.11535733736636,56.616894868939134,277863,69372.0,106800.0,95112.0,367650.1211096846,88303.11828625848,455953.23939594306,2290,2429,2439,2233,2684,2715,2020,2019,5429.817471755707,Appartement,3,2,2,3,1,1,0,0,Oui,Traditionnel,,True,Belle propriété appartement à Laval avec 3 chambres et 2 salles de bain.,https://example.com/images/property_134.jpg,https://example.com/images/property_134.jpg,['https://example.com/images/property_134.jpg'],"{'source': 'Royal LePage', 'extraction_date': '2025-04-16T12:48:58.430136', 'confidence': 0.9919424985351784}",2018
